int(self),pig_18(0).sex,pig_18(0).ID,pig_18(0).age,pig_18(0).daily_feed_intake,pig_18(0).weight,pig_18(0).cumulative_feed_intake
0,Male,8,0,0.0,20.0,0.0
0,Male,8,0,3.7205933955305905,19.999999999999996,3.7205933955305905
0,Male,8,1,2.468558125885353,19.999999999999996,6.189151521415944
0,Male,8,2,1.5422771107718496,19.999999999999996,7.731428632187794
0,Male,8,3,0.6582503511379842,19.999999999999996,8.389678983325778
0,Male,8,4,2.453316563570389,19.999999999999996,10.842995546896168
0,Male,8,5,3.607188061068756,19.999999999999996,14.450183607964924
0,Male,8,6,2.0665331269012848,19.999999999999996,16.516716734866208
0,Male,8,7,3.4932777964605415,21.26041428149884,20.00999453132675
0,Male,8,8,1.0947956888553825,21.26041428149884,21.10479022018213
0,Male,8,9,1.3746142436287874,21.26041428149884,22.47940446381092
0,Male,8,10,2.138558434509954,21.26041428149884,24.617962898320872
0,Male,8,11,0.8024537032343344,21.26041428149884,25.420416601555207
0,Male,8,12,1.2848737424023886,21.26041428149884,26.705290343957596
0,Male,8,13,3.126540666628158,21.26041428149884,29.831831010585756
0,Male,8,14,3.8710398237114196,22.453831825795383,33.70287083429717
0,Male,8,15,3.6538857834587333,22.453831825795383,37.356756617755906
0,Male,8,16,3.9366624955319423,22.453831825795383,41.29341911328785
0,Male,8,17,1.6666059468953964,22.453831825795383,42.96002506018324
0,Male,8,18,1.6594688712986039,22.453831825795383,44.61949393148185
0,Male,8,19,2.9588554899203254,22.453831825795383,47.57834942140217
0,Male,8,20,1.0826233314514193,22.453831825795383,48.660972752853596
0,Male,8,21,1.1352322970710937,24.247644678083883,49.79620504992469
0,Male,8,22,1.621272329225992,24.247644678083883,51.41747737915068
0,Male,8,23,0.8057229503437883,24.247644678083883,52.22320032949447
0,Male,8,24,1.3788396928782618,24.247644678083883,53.60204002237273
0,Male,8,25,2.460538166717598,24.247644678083883,56.062578189090324
0,Male,8,26,3.1745808012734837,24.247644678083883,59.23715899036381
0,Male,8,27,1.9561907464369432,24.247644678083883,61.193349736800755
0,Male,8,28,1.3098914090216804,25.857348690590314,62.503241145822436
0,Male,8,29,2.457195472758735,25.857348690590314,64.96043661858117
0,Male,8,30,2.1854212670562765,25.857348690590314,67.14585788563744
0,Male,8,31,2.0225643569633824,25.857348690590314,69.16842224260083
0,Male,8,32,1.1240332038845138,25.857348690590314,70.29245544648533
0,Male,8,33,0.6596268189765746,25.857348690590314,70.95208226546191
0,Male,8,34,3.633868156000095,25.857348690590314,74.585950421462
0,Male,8,35,1.4867301661452128,27.67643511565201,76.07268058760721
0,Male,8,36,0.5244115464066099,27.67643511565201,76.59709213401382
0,Male,8,37,0.9733027957547231,27.67643511565201,77.57039492976854
0,Male,8,38,3.6913258816157573,27.67643511565201,81.2617208113843
0,Male,8,39,1.3945139685816113,27.67643511565201,82.6562347799659
0,Male,8,40,2.524307249507075,27.67643511565201,85.18054202947297
0,Male,8,41,2.0456004518664863,27.67643511565201,87.22614248133947
0,Male,8,42,3.4279963964851112,29.686612658095058,90.65413887782458
0,Male,8,43,3.542150527856945,29.686612658095058,94.19628940568153
0,Male,8,44,1.9065444641275913,29.686612658095058,96.10283386980912
0,Male,8,45,3.550252986082008,29.686612658095058,99.65308685589113
0,Male,8,46,0.8232816096586683,29.686612658095058,100.4763684655498
0,Male,8,47,2.3484174085033365,29.686612658095058,102.82478587405313
0,Male,8,48,0.9881246377683637,29.686612658095058,103.8129105118215
0,Male,8,49,1.906219827520259,32.41376952944708,105.71913033934176
0,Male,8,50,3.227441239015428,32.41376952944708,108.9465715783572
0,Male,8,51,1.387543309106086,32.41376952944708,110.33411488746329
0,Male,8,52,3.0832168353534595,32.41376952944708,113.41733172281674
0,Male,8,53,2.9897665148889554,32.41376952944708,116.4070982377057
0,Male,8,54,1.737838586310945,32.41376952944708,118.14493682401664
0,Male,8,55,2.1803538957890067,32.41376952944708,120.32529071980565
0,Male,8,56,3.7246891308014707,35.80305926345741,124.04997985060712
0,Male,8,57,3.9371280748866937,35.80305926345741,127.9871079254938
0,Male,8,58,3.4352827598490774,35.80305926345741,131.4223906853429
0,Male,8,59,0.5974309721848396,35.80305926345741,132.01982165752773
0,Male,8,60,2.7403560571951853,35.80305926345741,134.76017771472291
0,Male,8,61,2.6718481508313334,35.80305926345741,137.43202586555424
0,Male,8,62,1.3569417365319991,35.80305926345741,138.78896760208625
0,Male,8,63,2.8866720242089023,40.221227099141935,141.67563962629515
0,Male,8,64,2.084029691934202,40.221227099141935,143.75966931822936
0,Male,8,65,3.2716048356313956,40.221227099141935,147.03127415386075
0,Male,8,66,3.985670077034735,40.221227099141935,151.0169442308955
0,Male,8,67,3.9103589577562916,40.221227099141935,154.9273031886518
0,Male,8,68,2.0344957038865163,40.221227099141935,156.9617988925383
0,Male,8,69,0.5991090442599318,40.221227099141935,157.56090793679823
0,Male,8,70,3.5822458538854454,45.89897739298255,161.14315379068367
0,Male,8,71,3.181387422334887,45.89897739298255,164.32454121301856
0,Male,8,72,0.8147489034717568,45.89897739298255,165.13929011649032
0,Male,8,73,3.6454105792260054,45.89897739298255,168.7847006957163
0,Male,8,74,2.100890673668001,45.89897739298255,170.88559136938431
0,Male,8,75,3.914562746130089,45.89897739298255,174.8001541155144
0,Male,8,76,2.6287289984072433,45.89897739298255,177.42888311392164
0,Male,8,77,2.4860575597141863,53.372484637598184,179.91494067363584
0,Male,8,78,2.380679786241834,53.372484637598184,182.29562045987768
0,Male,8,79,1.9735403318801046,53.372484637598184,184.2691607917578
0,Male,8,80,2.889789407045914,53.372484637598184,187.15895019880372
0,Male,8,81,2.146219085289199,53.372484637598184,189.30516928409293
0,Male,8,82,1.796717759214101,53.372484637598184,191.10188704330702
0,Male,8,83,3.3833533973577654,53.372484637598184,194.48524044066477
0,Male,8,84,2.0164464342521757,62.694892925590366,196.50168687491694
0,Male,8,85,2.7626698227268793,62.694892925590366,199.26435669764382
0,Male,8,86,3.7471796107183986,62.694892925590366,203.01153630836222
0,Male,8,87,2.8793595757271566,62.694892925590366,205.8908958840894
0,Male,8,88,2.715144956022501,62.694892925590366,208.6060408401119
0,Male,8,89,2.1235279096893227,62.694892925590366,210.72956874980122
0,Male,8,90,3.382329883882861,62.694892925590366,214.1118986336841
0,Male,8,91,1.4562169043064703,75.202747763464,215.56811553799056
0,Male,8,92,3.0773937810279905,75.202747763464,218.64550931901854
0,Male,8,93,3.9661138261346585,75.202747763464,222.6116231451532
0,Male,8,94,2.083220921057988,75.202747763464,224.6948440662112
0,Male,8,95,2.9478998526147815,75.202747763464,227.64274391882597
0,Male,8,96,0.9403501101203307,75.202747763464,228.5830940289463
0,Male,8,97,3.1613108326348236,75.202747763464,231.74440486158113
0,Male,8,98,0.8175545704792366,91.6511861436231,232.56195943206038
0,Male,8,99,2.9349574205949174,91.6511861436231,235.4969168526553
0,Male,8,100,1.9801820899207354,91.6511861436231,237.47709894257602
0,Male,8,101,2.8544414264885694,91.6511861436231,240.33154036906458
0,Male,8,102,3.186849989064974,91.6511861436231,243.51839035812955
0,Male,8,103,3.1459887748641675,91.6511861436231,246.66437913299373
0,Male,8,104,3.1464034520779487,91.6511861436231,249.81078258507168
0,Male,8,105,1.0639419631955465,113.90127146242227,250.87472454826724
0,Male,8,106,2.9714005583407026,113.90127146242227,253.84612510660793
0,Male,8,107,2.1709408289426375,113.90127146242227,256.0170659355506
0,Male,8,108,3.3700403302497963,113.90127146242227,259.3871062658004
0,Male,8,109,3.844197163173474,113.90127146242227,263.2313034289739
0,Male,8,110,3.8516866633701308,113.90127146242227,267.082990092344
0,Male,8,111,0.8901033198480057,113.90127146242227,267.973093412192
0,Male,8,112,2.8159521179613685,144.65670922514596,270.7890455301534
0,Male,8,113,3.7072727227358024,144.65670922514596,274.4963182528892
0,Male,8,114,2.650021220368466,144.65670922514596,277.1463394732576
0,Male,8,115,3.7804721314434677,144.65670922514596,280.9268116047011
0,Male,8,116,0.8206294191547014,144.65670922514596,281.7474410238558
0,Male,8,117,3.23332535969352,144.65670922514596,284.98076638354934
0,Male,8,118,3.9548603877774435,144.65670922514596,288.9356267713268
0,Male,8,119,2.980843273845249,189.410866906181,291.91647004517205
0,Male,8,120,3.6697123642842215,189.410866906181,295.5861824094563
0,Male,8,121,3.3197786320992346,189.410866906181,298.90596104155554
0,Male,8,122,2.469167951360717,189.410866906181,301.37512899291625
0,Male,8,123,1.4882828726693822,189.410866906181,302.86341186558565
0,Male,8,124,2.738106581509494,189.410866906181,305.60151844709515
0,Male,8,125,2.5503410935285364,189.410866906181,308.15185954062366
0,Male,8,126,1.832171188012977,254.72504226385644,309.98403072863664
0,Male,8,127,2.2880226919980338,254.72504226385644,312.2720534206347
0,Male,8,128,3.103229947041842,254.72504226385644,315.3752833676765
0,Male,8,129,2.394382109639419,254.72504226385644,317.7696654773159
0,Male,8,130,3.46389682053319,254.72504226385644,321.2335622978491
0,Male,8,131,3.391335948328533,254.72504226385644,324.6248982461777
0,Male,8,132,1.899808308081726,254.72504226385644,326.5247065542594
0,Male,8,133,2.528379555865254,351.58484322042455,329.05308611012464
0,Male,8,134,1.2257919928738528,351.58484322042455,330.2788781029985
0,Male,8,135,2.5746182165185134,351.58484322042455,332.853496319517
0,Male,8,136,3.142159363676918,351.58484322042455,335.9956556831939
0,Male,8,137,3.774364156811565,351.58484322042455,339.77001984000543
0,Male,8,138,3.5415392455504406,351.58484322042455,343.31155908555587
0,Male,8,139,1.2114228479087952,351.58484322042455,344.5229819334647
0,Male,8,140,0.6515963569291878,498.25383397175625,345.17457829039387
0,Male,8,141,2.15848681132211,498.25383397175625,347.333065101716
0,Male,8,142,3.2259503629275206,498.25383397175625,350.5590154646435
