int(self),pig_10(0).sex,pig_10(0).ID,pig_10(0).age,pig_10(0).daily_feed_intake,pig_10(0).weight,pig_10(0).cumulative_feed_intake
0,Male,10,0,0.0,20.0,0.0
0,Male,10,0,1.0683962085398369,20.0,1.0683962085398369
0,Male,10,1,0.7407362491477449,20.0,1.8091324576875818
0,Male,10,2,3.6352289773593798,20.0,5.444361435046962
0,Male,10,3,3.095827771435005,20.0,8.540189206481967
0,Male,10,4,2.5381443622483326,20.0,11.0783335687303
0,Male,10,5,0.5983297164517584,20.0,11.676663285182059
0,Male,10,6,1.3506441575117119,20.0,13.02730744269377
0,Male,10,7,1.3481889239822558,20.998109615200587,14.375496366676026
0,Male,10,8,0.529619783850648,20.998109615200587,14.905116150526675
0,Male,10,9,2.6382812507090256,20.998109615200587,17.5433974012357
0,Male,10,10,0.9352117582589999,20.998109615200587,18.478609159494702
0,Male,10,11,2.9542883778121403,20.998109615200587,21.432897537306843
0,Male,10,12,1.8261665375101732,20.998109615200587,23.259064074817015
0,Male,10,13,1.2133786610771933,20.998109615200587,24.47244273589421
0,Male,10,14,3.3483506171285553,21.989467033322473,27.820793353022765
0,Male,10,15,2.649349386898062,21.989467033322473,30.470142739920828
0,Male,10,16,3.7577156502860123,21.989467033322473,34.22785839020684
0,Male,10,17,1.8274557653546042,21.989467033322473,36.05531415556145
0,Male,10,18,3.115723095816911,21.989467033322473,39.17103725137836
0,Male,10,19,1.6955526042367774,21.989467033322473,40.86658985561514
0,Male,10,20,1.3007341396996646,21.989467033322473,42.1673239953148
0,Male,10,21,2.4444956744803923,23.600629311275775,44.611819669795196
0,Male,10,22,0.5842076998363821,23.600629311275775,45.19602736963158
0,Male,10,23,2.0081907504354044,23.600629311275775,47.20421812006698
0,Male,10,24,1.4452345138925278,23.600629311275775,48.64945263395951
0,Male,10,25,2.459125538557122,23.600629311275775,51.10857817251664
0,Male,10,26,3.0946972219028783,23.600629311275775,54.203275394419514
0,Male,10,27,3.243137304568712,23.600629311275775,57.446412698988226
0,Male,10,28,1.4362695741407376,25.32830152319919,58.882682273128964
0,Male,10,29,1.825637915562596,25.32830152319919,60.70832018869156
0,Male,10,30,2.080646831133678,25.32830152319919,62.788967019825236
0,Male,10,31,0.6714351894170141,25.32830152319919,63.46040220924225
0,Male,10,32,1.0511098553255884,25.32830152319919,64.51151206456784
0,Male,10,33,2.3342557850473242,25.32830152319919,66.84576784961516
0,Male,10,34,1.5035189342056,25.32830152319919,68.34928678382076
0,Male,10,35,3.044421474524216,26.891977738446272,71.39370825834497
0,Male,10,36,3.025004412040021,26.891977738446272,74.41871267038499
0,Male,10,37,2.081495244477365,26.891977738446272,76.50020791486236
0,Male,10,38,3.520055746922516,26.891977738446272,80.02026366178487
0,Male,10,39,3.5939495797733794,26.891977738446272,83.61421324155825
0,Male,10,40,0.506045058688775,26.891977738446272,84.12025830024702
0,Male,10,41,2.7420702455785766,26.891977738446272,86.86232854582559
0,Male,10,42,0.5628932611665287,29.31797153236079,87.42522180699211
0,Male,10,43,3.4857096468577997,29.31797153236079,90.91093145384991
0,Male,10,44,2.0450426199950753,29.31797153236079,92.95597407384498
0,Male,10,45,2.4670703039993462,29.31797153236079,95.42304437784433
0,Male,10,46,3.4661426385860747,29.31797153236079,98.88918701643041
0,Male,10,47,3.037209766733334,29.31797153236079,101.92639678316375
0,Male,10,48,3.9880932460750262,29.31797153236079,105.91449002923878
0,Male,10,49,3.5146104887290908,32.46736326288956,109.42910051796787
0,Male,10,50,2.198284915634251,32.46736326288956,111.62738543360211
0,Male,10,51,1.4937303076505897,32.46736326288956,113.12111574125271
0,Male,10,52,2.752876543102133,32.46736326288956,115.87399228435484
0,Male,10,53,2.9666902955370285,32.46736326288956,118.84068257989188
0,Male,10,54,2.834063419645773,32.46736326288956,121.67474599953765
0,Male,10,55,2.6171051274157664,32.46736326288956,124.29185112695342
0,Male,10,56,3.0880822499521474,36.32755431124926,127.37993337690557
0,Male,10,57,0.5885386882959357,36.32755431124926,127.96847206520151
0,Male,10,58,2.957779121456013,36.32755431124926,130.9262511866575
0,Male,10,59,3.07723799137624,36.32755431124926,134.00348917803376
0,Male,10,60,2.4708689202696092,36.32755431124926,136.47435809830336
0,Male,10,61,1.0611334638271992,36.32755431124926,137.53549156213055
0,Male,10,62,2.848748241809061,36.32755431124926,140.3842398039396
0,Male,10,63,0.5470760481382165,40.804480722537676,140.93131585207783
0,Male,10,64,2.397296671483971,40.804480722537676,143.3286125235618
0,Male,10,65,0.8587827751525816,40.804480722537676,144.18739529871436
0,Male,10,66,1.2806759960815148,40.804480722537676,145.4680712947959
0,Male,10,67,0.7029569882544315,40.804480722537676,146.17102828305033
0,Male,10,68,2.4583754718135697,40.804480722537676,148.62940375486392
0,Male,10,69,0.9908376654797248,40.804480722537676,149.62024142034363
0,Male,10,70,1.1275187855844415,45.17265201997873,150.74776020592807
0,Male,10,71,0.7640918204061435,45.17265201997873,151.51185202633422
0,Male,10,72,0.584136742080757,45.17265201997873,152.09598876841497
0,Male,10,73,3.9547454747195214,45.17265201997873,156.05073424313449
0,Male,10,74,2.699218132214234,45.17265201997873,158.74995237534873
0,Male,10,75,1.31879705688849,45.17265201997873,160.0687494322372
0,Male,10,76,2.598853103406728,45.17265201997873,162.66760253564394
0,Male,10,77,2.8723253719824977,50.406088731013355,165.53992790762643
0,Male,10,78,3.092644624976206,50.406088731013355,168.63257253260264
0,Male,10,79,1.9925403254189973,50.406088731013355,170.62511285802162
0,Male,10,80,3.150338148843804,50.406088731013355,173.77545100686544
0,Male,10,81,0.9937876849957672,50.406088731013355,174.7692386918612
0,Male,10,82,2.716026527611989,50.406088731013355,177.4852652194732
0,Male,10,83,3.7369211804640683,50.406088731013355,181.22218639993727
0,Male,10,84,2.0885290583535063,57.75869011117321,183.3107154582908
0,Male,10,85,1.9035446057403695,57.75869011117321,185.21426006403115
0,Male,10,86,3.871140696497829,57.75869011117321,189.08540076052898
0,Male,10,87,2.1775334321080644,57.75869011117321,191.26293419263706
0,Male,10,88,0.9734712107412695,57.75869011117321,192.23640540337834
0,Male,10,89,2.613323300259304,57.75869011117321,194.84972870363765
0,Male,10,90,0.9163390931868549,57.75869011117321,195.7660677968245
0,Male,10,91,2.5050379054835323,66.84486901449888,198.27110570230803
0,Male,10,92,1.1977067265698467,66.84486901449888,199.46881242887787
0,Male,10,93,1.2013387822687682,66.84486901449888,200.67015121114665
0,Male,10,94,2.206843259669497,66.84486901449888,202.87699447081613
0,Male,10,95,1.6857587687866409,66.84486901449888,204.56275323960276
0,Male,10,96,1.6070232511569684,66.84486901449888,206.16977649075972
0,Male,10,97,2.580269771257217,66.84486901449888,208.75004626201692
0,Male,10,98,2.003365062734808,77.91636793155807,210.75341132475174
0,Male,10,99,1.9171695102850963,77.91636793155807,212.67058083503684
0,Male,10,100,1.0830351727898484,77.91636793155807,213.75361600782668
0,Male,10,101,1.966821751340047,77.91636793155807,215.7204377591667
0,Male,10,102,1.1689951560420888,77.91636793155807,216.8894329152088
0,Male,10,103,3.888537487281402,77.91636793155807,220.7779704024902
0,Male,10,104,3.6728832542553267,77.91636793155807,224.45085365674555
0,Male,10,105,1.103474301760683,92.47694507923724,225.55432795850624
0,Male,10,106,2.7855405533116517,92.47694507923724,228.33986851181788
0,Male,10,107,3.515013638726651,92.47694507923724,231.85488215054454
0,Male,10,108,3.370594899836355,92.47694507923724,235.2254770503809
0,Male,10,109,1.8248524531197932,92.47694507923724,237.0503295035007
0,Male,10,110,3.9574962168536625,92.47694507923724,241.00782572035436
0,Male,10,111,1.0873558236790108,92.47694507923724,242.09518154403338
0,Male,10,112,2.1079969176767044,112.43907695587077,244.20317846171008
0,Male,10,113,2.681113829128425,112.43907695587077,246.88429229083852
0,Male,10,114,2.4652106166095518,112.43907695587077,249.34950290744806
0,Male,10,115,2.1006404191355488,112.43907695587077,251.4501433265836
0,Male,10,116,1.5225850708780702,112.43907695587077,252.97272839746168
0,Male,10,117,3.9793502597132755,112.43907695587077,256.952078657175
0,Male,10,118,2.8699983223716288,112.43907695587077,259.82207697954664
0,Male,10,119,2.4053651247092946,140.0574231309049,262.22744210425594
0,Male,10,120,2.688093745659024,140.0574231309049,264.915535849915
0,Male,10,121,1.384910881078054,140.0574231309049,266.30044673099303
0,Male,10,122,1.5428376550413823,140.0574231309049,267.84328438603444
0,Male,10,123,1.9726581245765864,140.0574231309049,269.815942510611
0,Male,10,124,0.5387418973950968,140.0574231309049,270.3546844080061
0,Male,10,125,3.71696810369237,140.0574231309049,274.07165251169846
0,Male,10,126,1.8337393596805864,177.17049749556375,275.90539187137904
0,Male,10,127,1.140445560919025,177.17049749556375,277.0458374322981
0,Male,10,128,3.514540687257613,177.17049749556375,280.5603781195557
0,Male,10,129,1.5876756326542163,177.17049749556375,282.14805375220993
0,Male,10,130,0.7172616435718026,177.17049749556375,282.86531539578175
0,Male,10,131,1.3248943604922991,177.17049749556375,284.19020975627404
0,Male,10,132,2.0565893975231226,177.17049749556375,286.24679915379716
0,Male,10,133,3.9829027153501046,226.8679555484445,290.2297018691473
0,Male,10,134,3.7959579678593047,226.8679555484445,294.0256598370066
0,Male,10,135,0.6495197672955841,226.8679555484445,294.6751796043022
0,Male,10,136,1.7054749212513278,226.8679555484445,296.3806545255535
0,Male,10,137,3.789720054737746,226.8679555484445,300.17037458029125
0,Male,10,138,2.271019766828345,226.8679555484445,302.44139434711957
0,Male,10,139,0.8142897462158865,226.8679555484445,303.25568409333545
0,Male,10,140,3.200281610951347,298.42358945881176,306.45596570428677
0,Male,10,141,1.5873411430473086,298.42358945881176,308.04330684733407
0,Male,10,142,1.7142339434868117,298.42358945881176,309.7575407908209
