int(self),pig_0(0).sex,pig_0(0).ID,pig_0(0).age,pig_0(0).daily_feed_intake,pig_0(0).weight,pig_0(0).cumulative_feed_intake
0,Male,0,0,0.0,20.0,0.0
0,Male,0,0,2.514160515449628,20.0,2.514160515449628
0,Male,0,1,3.1326339660198093,20.0,5.646794481469437
0,Male,0,2,0.7507534167596663,20.0,6.397547898229103
0,Male,0,3,0.8100703108114056,20.0,7.2076182090405085
0,Male,0,4,2.875507927479487,20.0,10.083126136519995
0,Male,0,5,2.835110580355466,20.0,12.918236716875462
0,Male,0,6,3.5005106219342332,20.0,16.418747338809695
0,Male,0,7,1.8295340723036078,21.159119365778594,18.248281411113304
0,Male,0,8,3.4617710853781762,21.159119365778594,21.71005249649148
0,Male,0,9,1.5389895467231844,21.159119365778594,23.24904204321466
0,Male,0,10,2.9150474477019688,21.159119365778594,26.16408949091663
0,Male,0,11,2.214416992125744,21.159119365778594,28.378506483042376
0,Male,0,12,1.8293022504700565,21.159119365778594,30.207808733512433
0,Male,0,13,2.1923604907711667,21.159119365778594,32.4001692242836
0,Male,0,14,2.885459806977942,22.446360880338247,35.28562903126154
0,Male,0,15,3.412709986391563,22.446360880338247,38.698339017653105
0,Male,0,16,2.5060762021813883,22.446360880338247,41.204415219834495
0,Male,0,17,1.7166162797091435,22.446360880338247,42.92103149954364
0,Male,0,18,2.5396241253468332,22.446360880338247,45.46065562489047
0,Male,0,19,3.950517072813909,22.446360880338247,49.41117269770438
0,Male,0,20,2.4557321526151155,22.446360880338247,51.86690485031949
0,Male,0,21,2.6135358405516955,24.184601420747523,54.48044069087119
0,Male,0,22,3.2363909428787445,24.184601420747523,57.71683163374993
0,Male,0,23,1.5802530651328837,24.184601420747523,59.29708469888282
0,Male,0,24,2.970881538682808,24.184601420747523,62.26796623756563
0,Male,0,25,0.5267893497408744,24.184601420747523,62.794755587306504
0,Male,0,26,1.4719713753103356,24.184601420747523,64.26672696261684
0,Male,0,27,2.6743449759603988,24.184601420747523,66.94107193857724
0,Male,0,28,3.906104777747659,25.89840620145475,70.8471767163249
0,Male,0,29,1.699019948093083,25.89840620145475,72.54619666441798
0,Male,0,30,1.974459370479768,25.89840620145475,74.52065603489774
0,Male,0,31,1.0305064733337512,25.89840620145475,75.55116250823149
0,Male,0,32,1.2564745166491313,25.89840620145475,76.80763702488062
0,Male,0,33,0.955066846551277,25.89840620145475,77.7627038714319
0,Male,0,34,3.525639947931425,25.89840620145475,81.28834381936332
0,Male,0,35,0.5236777623625779,27.74460318760291,81.8120215817259
0,Male,0,36,3.041109274621393,27.74460318760291,84.85313085634729
0,Male,0,37,1.6556292528590117,27.74460318760291,86.5087601092063
0,Male,0,38,0.9813739513972718,27.74460318760291,87.49013406060358
0,Male,0,39,2.1056261284220588,27.74460318760291,89.59576018902564
0,Male,0,40,3.234567075481826,27.74460318760291,92.83032726450746
0,Male,0,41,1.3175845426278001,27.74460318760291,94.14791180713526
0,Male,0,42,0.6988652431439502,29.694482341585914,94.84677705027921
0,Male,0,43,2.0550753725727944,29.694482341585914,96.90185242285202
0,Male,0,44,1.8479271711859269,29.694482341585914,98.74977959403795
0,Male,0,45,3.472111534027276,29.694482341585914,102.22189112806522
0,Male,0,46,1.6712863032258913,29.694482341585914,103.89317743129112
0,Male,0,47,2.967152823526092,29.694482341585914,106.86033025481721
0,Male,0,48,1.7751962214671924,29.694482341585914,108.63552647628441
0,Male,0,49,0.9262809564448733,32.041352381742946,109.56180743272928
0,Male,0,50,2.651567864386671,32.041352381742946,112.21337529711596
0,Male,0,51,3.65556531219249,32.041352381742946,115.86894060930845
0,Male,0,52,1.2072927383072902,32.041352381742946,117.07623334761574
0,Male,0,53,1.8424851992804778,32.041352381742946,118.91871854689622
0,Male,0,54,2.4777866709375598,32.041352381742946,121.39650521783378
0,Male,0,55,0.752111453958706,32.041352381742946,122.14861667179248
0,Male,0,56,2.5201991420495453,34.705237072238134,124.66881581384203
0,Male,0,57,1.3839966380881534,34.705237072238134,126.05281245193018
0,Male,0,58,1.6412371577567968,34.705237072238134,127.69404960968697
0,Male,0,59,2.179632145266318,34.705237072238134,129.87368175495328
0,Male,0,60,0.937406604548588,34.705237072238134,130.81108835950187
0,Male,0,61,0.6189002910047872,34.705237072238134,131.42998865050666
0,Male,0,62,1.2776856313752594,34.705237072238134,132.7076742818819
0,Male,0,63,1.8872753260804251,37.43559078568434,134.59494960796232
0,Male,0,64,1.5698075445781847,37.43559078568434,136.16475715254052
0,Male,0,65,2.5161162884488526,37.43559078568434,138.68087344098936
0,Male,0,66,3.615959770660485,37.43559078568434,142.29683321164984
0,Male,0,67,3.489624381566018,37.43559078568434,145.78645759321586
0,Male,0,68,1.441825786912222,37.43559078568434,147.2282833801281
0,Male,0,69,1.4566086695524274,37.43559078568434,148.6848920496805
0,Male,0,70,2.4359000769009858,41.10786820277843,151.1207921265815
0,Male,0,71,3.674514706208732,41.10786820277843,154.79530683279023
0,Male,0,72,1.6418872215447862,41.10786820277843,156.437194054335
0,Male,0,73,1.178457626170786,41.10786820277843,157.6156516805058
0,Male,0,74,3.158031795852807,41.10786820277843,160.7736834763586
0,Male,0,75,2.787311781432823,41.10786820277843,163.56099525779143
0,Male,0,76,3.5112577775288982,41.10786820277843,167.07225303532033
0,Male,0,77,3.918916309544524,46.0809010580075,170.99116934486486
0,Male,0,78,3.82246367219814,46.0809010580075,174.813633017063
0,Male,0,79,3.0455740497352726,46.0809010580075,177.8592070667983
0,Male,0,80,1.9559583117616481,46.0809010580075,179.81516537855993
0,Male,0,81,1.291454207605834,46.0809010580075,181.10661958616575
0,Male,0,82,3.363618399108048,46.0809010580075,184.4702379852738
0,Male,0,83,1.8811001751481962,46.0809010580075,186.351338160422
0,Male,0,84,1.8025293983363795,52.662468218286044,188.15386755875838
0,Male,0,85,0.6179140769125935,52.662468218286044,188.77178163567098
0,Male,0,86,1.8722676867857921,52.662468218286044,190.64404932245677
0,Male,0,87,3.749124850732242,52.662468218286044,194.393174173189
0,Male,0,88,3.755771681629709,52.662468218286044,198.14894585481872
0,Male,0,89,2.5745074183174754,52.662468218286044,200.7234532731362
0,Male,0,90,3.533672327091097,52.662468218286044,204.25712560022728
0,Male,0,91,2.4819217061294223,61.009460315974756,206.7390473063567
0,Male,0,92,1.1877328761990138,61.009460315974756,207.92678018255572
0,Male,0,93,2.093787219128308,61.009460315974756,210.02056740168402
0,Male,0,94,0.7602833920184762,61.009460315974756,210.78085079370248
0,Male,0,95,1.3887687301703586,61.009460315974756,212.16961952387285
0,Male,0,96,1.6417977708606915,61.009460315974756,213.81141729473356
0,Male,0,97,1.9005071915156888,61.009460315974756,215.71192448624925
0,Male,0,98,1.262511843482023,70.42711967258137,216.97443632973128
0,Male,0,99,3.352078625815533,70.42711967258137,220.3265149555468
0,Male,0,100,2.8848009322415256,70.42711967258137,223.21131588778832
0,Male,0,101,3.4698232103190234,70.42711967258137,226.68113909810734
0,Male,0,102,0.9393641385026164,70.42711967258137,227.62050323660995
0,Male,0,103,1.0791943640763082,70.42711967258137,228.69969760068625
0,Male,0,104,2.0104348324260677,70.42711967258137,230.7101324331123
0,Male,0,105,1.8933263478525268,82.27867473180325,232.60345878096484
0,Male,0,106,2.4107096237687937,82.27867473180325,235.01416840473362
0,Male,0,107,2.077302672576697,82.27867473180325,237.09147107731033
0,Male,0,108,0.6392415573043457,82.27867473180325,237.7307126346147
0,Male,0,109,2.392894383594045,82.27867473180325,240.12360701820873
0,Male,0,110,3.1051998254290023,82.27867473180325,243.22880684363773
0,Male,0,111,1.8583992339226458,82.27867473180325,245.08720607756038
0,Male,0,112,0.8035734548079785,97.25573984216474,245.89077953236836
0,Male,0,113,3.2761732569798707,97.25573984216474,249.16695278934822
0,Male,0,114,3.184555674509358,97.25573984216474,252.35150846385758
0,Male,0,115,2.125098993736123,97.25573984216474,254.4766074575937
0,Male,0,116,2.638332465816319,97.25573984216474,257.11493992341
0,Male,0,117,2.635215829973375,97.25573984216474,259.7501557533834
0,Male,0,118,2.0531252268821962,97.25573984216474,261.8032809802656
0,Male,0,119,0.9032378517373016,117.24985826205513,262.70651883200287
0,Male,0,120,0.9637201806500992,117.24985826205513,263.670239012653
0,Male,0,121,1.2085711147086216,117.24985826205513,264.8788101273616
0,Male,0,122,3.136347977283208,117.24985826205513,268.0151581046448
0,Male,0,123,2.21760130681235,117.24985826205513,270.23275941145715
0,Male,0,124,3.803996978447102,117.24985826205513,274.03675638990427
0,Male,0,125,3.7856129859185432,117.24985826205513,277.8223693758228
0,Male,0,126,2.8727673624687977,143.97173821567782,280.6951367382916
0,Male,0,127,2.466886539849545,143.97173821567782,283.16202327814113
0,Male,0,128,3.6212623716073504,143.97173821567782,286.7832856497485
0,Male,0,129,2.5488281355542712,143.97173821567782,289.3321137853028
0,Male,0,130,3.5723668899113292,143.97173821567782,292.90448067521413
0,Male,0,131,0.7843550903031353,143.97173821567782,293.68883576551724
0,Male,0,132,1.0869605780501213,143.97173821567782,294.7757963435674
0,Male,0,133,3.968349694092997,180.67990246631294,298.74414603766036
0,Male,0,134,0.7498087124256296,180.67990246631294,299.493954750086
0,Male,0,135,3.8832723968514604,180.67990246631294,303.37722714693746
0,Male,0,136,2.174845655200232,180.67990246631294,305.5520728021377
0,Male,0,137,0.7355524937755822,180.67990246631294,306.28762529591324
0,Male,0,138,2.658285308084617,180.67990246631294,308.94591060399785
0,Male,0,139,2.763412330396844,180.67990246631294,311.70932293439466
0,Male,0,140,1.6784646246227892,231.91881731943116,313.38778755901745
0,Male,0,141,2.7275838854659926,231.91881731943116,316.11537144448346
0,Male,0,142,3.319274417276635,231.91881731943116,319.4346458617601
