int(self),pig_19(0).sex,pig_19(0).ID,pig_19(0).age,pig_19(0).daily_feed_intake,pig_19(0).weight,pig_19(0).cumulative_feed_intake
0,Male,19,0,0.0,20.0,0.0
0,Male,19,0,1.0743355475643375,19.999999999999996,1.0743355475643375
0,Male,19,1,2.64444606649,19.999999999999996,3.7187816140543375
0,Male,19,2,1.6556310143800612,19.999999999999996,5.374412628434399
0,Male,19,3,3.509252529810046,19.999999999999996,8.883665158244446
0,Male,19,4,3.25900361070134,19.999999999999996,12.142668768945786
0,Male,19,5,2.918001322341672,19.999999999999996,15.060670091287458
0,Male,19,6,2.4336913139156033,19.999999999999996,17.494361405203062
0,Male,19,7,2.372212830088232,21.33321580206143,19.866574235291296
0,Male,19,8,1.8084095125844768,21.33321580206143,21.67498374787577
0,Male,19,9,1.2904685578778348,21.33321580206143,22.965452305753605
0,Male,19,10,3.541971805838668,21.33321580206143,26.50742411159227
0,Male,19,11,3.536773752263352,21.33321580206143,30.044197863855622
0,Male,19,12,0.8646719679575248,21.33321580206143,30.908869831813146
0,Male,19,13,1.1958744757081627,21.33321580206143,32.10474430752131
0,Male,19,14,1.1130696284139256,22.64693850985099,33.21781393593523
0,Male,19,15,1.1213631462141782,22.64693850985099,34.33917708214941
0,Male,19,16,1.300132383278535,22.64693850985099,35.63930946542795
0,Male,19,17,3.81685128770307,22.64693850985099,39.456160753131016
0,Male,19,18,2.9701279208018447,22.64693850985099,42.42628867393286
0,Male,19,19,2.380674239194054,22.64693850985099,44.80696291312691
0,Male,19,20,2.1293707938381266,22.64693850985099,46.93633370696504
0,Male,19,21,1.93450303222168,24.148204416641914,48.870836739186714
0,Male,19,22,2.4312834629664644,24.148204416641914,51.302120202153176
0,Male,19,23,1.3994745185800848,24.148204416641914,52.70159472073326
0,Male,19,24,2.87699709001647,24.148204416641914,55.57859181074973
0,Male,19,25,3.260007091133347,24.148204416641914,58.838598901883074
0,Male,19,26,1.8373346161271473,24.148204416641914,60.67593351801022
0,Male,19,27,1.791907298246886,24.148204416641914,62.4678408162571
0,Male,19,28,3.9435979466113738,25.937918423266137,66.41143876286847
0,Male,19,29,1.3966018340711228,25.937918423266137,67.80804059693959
0,Male,19,30,3.862762239674201,25.937918423266137,71.67080283661379
0,Male,19,31,3.364257757352728,25.937918423266137,75.03506059396652
0,Male,19,32,3.9740996500789576,25.937918423266137,79.00916024404547
0,Male,19,33,1.598549371061322,25.937918423266137,80.6077096151068
0,Male,19,34,1.8218018411192862,25.937918423266137,82.42951145622608
0,Male,19,35,1.6622155210274427,28.46073881615703,84.09172697725353
0,Male,19,36,3.6023878541817838,28.46073881615703,87.69411483143531
0,Male,19,37,1.9206488567652449,28.46073881615703,89.61476368820055
0,Male,19,38,1.2616561648758398,28.46073881615703,90.8764198530764
0,Male,19,39,3.486723253105726,28.46073881615703,94.36314310618212
0,Male,19,40,3.472753270606729,28.46073881615703,97.83589637678885
0,Male,19,41,2.4059660975711017,28.46073881615703,100.24186247435995
0,Male,19,42,1.9149056243352498,31.404888582290273,102.1567680986952
0,Male,19,43,3.050027372409029,31.404888582290273,105.20679547110423
0,Male,19,44,0.6839166062086495,31.404888582290273,105.89071207731288
0,Male,19,45,2.980372839481726,31.404888582290273,108.87108491679462
0,Male,19,46,2.040357751618486,31.404888582290273,110.9114426684131
0,Male,19,47,3.5319790148892896,31.404888582290273,114.44342168330239
0,Male,19,48,1.8867282588793532,31.404888582290273,116.33014994218175
0,Male,19,49,1.4614881134519704,34.74502599485119,117.79163805563371
0,Male,19,50,2.6758249411377153,34.74502599485119,120.46746299677143
0,Male,19,51,1.0427446901115964,34.74502599485119,121.51020768688302
0,Male,19,52,1.024005896612833,34.74502599485119,122.53421358349586
0,Male,19,53,2.3246406464609537,34.74502599485119,124.8588542299568
0,Male,19,54,0.5526681325269178,34.74502599485119,125.41152236248372
0,Male,19,55,0.6499644755235146,34.74502599485119,126.06148683800724
0,Male,19,56,2.5546868999928742,37.88715007070431,128.61617373800013
0,Male,19,57,2.430661228320976,37.88715007070431,131.04683496632111
0,Male,19,58,1.5412301988416055,37.88715007070431,132.58806516516273
0,Male,19,59,3.887295467062761,37.88715007070431,136.4753606322255
0,Male,19,60,1.0818541612009427,37.88715007070431,137.55721479342643
0,Male,19,61,2.5464215756319852,37.88715007070431,140.10363636905842
0,Male,19,62,0.9963182833649222,37.88715007070431,141.09995465242335
0,Male,19,63,2.769656215305124,41.900442694031995,143.86961086772848
0,Male,19,64,1.6129076773640074,41.900442694031995,145.4825185450925
0,Male,19,65,2.7788755926814988,41.900442694031995,148.26139413777398
0,Male,19,66,2.315596877316809,41.900442694031995,150.57699101509078
0,Male,19,67,3.3952759922316775,41.900442694031995,153.97226700732247
0,Male,19,68,2.341387857851922,41.900442694031995,156.31365486517439
0,Male,19,69,3.4457139220303477,41.900442694031995,159.75936878720472
0,Male,19,70,1.9616124230456893,47.448219894482,161.72098121025041
0,Male,19,71,0.9739252828499583,47.448219894482,162.69490649310038
0,Male,19,72,3.483500406754757,47.448219894482,166.17840689985513
0,Male,19,73,3.622676930260881,47.448219894482,169.80108383011603
0,Male,19,74,1.656654629938838,47.448219894482,171.45773846005486
0,Male,19,75,0.8668365538224643,47.448219894482,172.3245750138773
0,Male,19,76,3.2443010480038716,47.448219894482,175.56887606188118
0,Male,19,77,3.3327427663406364,54.286265111776686,178.9016188282218
0,Male,19,78,3.0860410328186467,54.286265111776686,181.98765986104047
0,Male,19,79,0.5858999065451694,54.286265111776686,182.57355976758564
0,Male,19,80,0.7629646638300865,54.286265111776686,183.3365244314157
0,Male,19,81,0.6794945623498925,54.286265111776686,184.0160189937656
0,Male,19,82,3.079094618256953,54.286265111776686,187.09511361202257
0,Male,19,83,2.382129285120252,54.286265111776686,189.47724289714282
0,Male,19,84,3.0824286864481283,62.48802027582582,192.55967158359095
0,Male,19,85,0.8825541638166194,62.48802027582582,193.44222574740758
0,Male,19,86,1.490360055200194,62.48802027582582,194.93258580260778
0,Male,19,87,0.6268004770384699,62.48802027582582,195.55938627964625
0,Male,19,88,3.4081142604227654,62.48802027582582,198.967500540069
0,Male,19,89,3.031672172482936,62.48802027582582,201.99917271255194
0,Male,19,90,1.6432961667088875,62.48802027582582,203.64246887926083
0,Male,19,91,2.014827547342037,72.64801043652471,205.65729642660287
0,Male,19,92,3.8168726196298506,72.64801043652471,209.47416904623273
0,Male,19,93,1.8483300557944868,72.64801043652471,211.32249910202722
0,Male,19,94,3.01607527185573,72.64801043652471,214.33857437388295
