int(self),pig_16(0).sex,pig_16(0).ID,pig_16(0).age,pig_16(0).daily_feed_intake,pig_16(0).weight,pig_16(0).cumulative_feed_intake
0,Female,16,0,0.0,20.0,0.0
0,Female,16,0,0.8217920534239962,19.999999999999996,0.8217920534239962
0,Female,16,1,3.741285780264225,19.999999999999996,4.563077833688221
0,Female,16,2,1.7445454857775837,19.999999999999996,6.307623319465805
0,Female,16,3,3.017201341535018,19.999999999999996,9.324824661000823
0,Female,16,4,0.6264679164972977,19.999999999999996,9.951292577498121
0,Female,16,5,1.1438985000214834,19.999999999999996,11.095191077519605
0,Female,16,6,0.5634673336601201,19.999999999999996,11.658658411179726
0,Female,16,7,3.510524098986382,20.92630596707406,15.169182510166108
0,Female,16,8,3.1705359414224055,20.92630596707406,18.339718451588514
0,Female,16,9,1.5018663112070458,20.92630596707406,19.84158476279556
0,Female,16,10,0.7863911015295091,20.92630596707406,20.62797586432507
0,Female,16,11,3.5222785055361046,20.92630596707406,24.150254369861173
0,Female,16,12,2.467877491752647,20.92630596707406,26.61813186161382
0,Female,16,13,3.0363244354132886,20.92630596707406,29.654456297027107
0,Female,16,14,1.191193796960864,22.473188981984904,30.84565009398797
0,Female,16,15,2.7615239751223157,22.473188981984904,33.607174069110286
0,Female,16,16,1.295095981193705,22.473188981984904,34.90227005030399
0,Female,16,17,1.856039386859275,22.473188981984904,36.75830943716326
0,Female,16,18,3.5700999234532973,22.473188981984904,40.32840936061656
0,Female,16,19,1.0819250033125294,22.473188981984904,41.41033436392909
0,Female,16,20,3.3017927391269217,22.473188981984904,44.71212710305601
0,Female,16,21,1.5936135757541205,24.060634233304217,46.30574067881013
0,Female,16,22,1.2811538771070485,24.060634233304217,47.58689455591718
0,Female,16,23,1.52036729916628,24.060634233304217,49.107261855083465
0,Female,16,24,3.8174047408272562,24.060634233304217,52.92466659591072
0,Female,16,25,1.4663308125481116,24.060634233304217,54.39099740845883
0,Female,16,26,3.0735967364867163,24.060634233304217,57.46459414494554
0,Female,16,27,2.491569503798326,24.060634233304217,59.95616364874387
0,Female,16,28,0.5139135612633738,25.88788298597003,60.47007721000724
0,Female,16,29,3.0433440019731286,25.88788298597003,63.51342121198037
0,Female,16,30,3.3045522007628882,25.88788298597003,66.81797341274326
0,Female,16,31,2.955333021341837,25.88788298597003,69.7733064340851
0,Female,16,32,1.4042971678362388,25.88788298597003,71.17760360192133
0,Female,16,33,3.4329188802308277,25.88788298597003,74.61052248215216
0,Female,16,34,0.597287475804205,25.88788298597003,75.20780995795637
0,Female,16,35,3.0342489360759344,28.01911050994891,78.24205889403231
0,Female,16,36,2.9452558864578595,28.01911050994891,81.18731478049017
0,Female,16,37,1.9802879754757583,28.01911050994891,83.16760275596593
0,Female,16,38,3.606847726325021,28.01911050994891,86.77445048229094
0,Female,16,39,2.5151098483682524,28.01911050994891,89.2895603306592
0,Female,16,40,3.523788616793197,28.01911050994891,92.8133489474524
0,Female,16,41,2.386022144965838,28.01911050994891,95.19937109241823
0,Female,16,42,2.6317726931203604,31.03670386622638,97.83114378553859
0,Female,16,43,3.347146941423204,31.03670386622638,101.17829072696179
0,Female,16,44,1.3546951019849547,31.03670386622638,102.53298582894675
0,Female,16,45,3.3759394450181763,31.03670386622638,105.90892527396493
0,Female,16,46,1.0370707922596667,31.03670386622638,106.9459960662246
0,Female,16,47,3.814031966615414,31.03670386622638,110.76002803284001
0,Female,16,48,3.154999968322552,31.03670386622638,113.91502800116257
0,Female,16,49,3.1936193019051036,34.75197322071547,117.10864730306767
0,Female,16,50,1.26441978504643,34.75197322071547,118.3730670881141
0,Female,16,51,3.9961518610723292,34.75197322071547,122.36921894918643
0,Female,16,52,2.145832520736385,34.75197322071547,124.51505146992282
0,Female,16,53,1.0284157530799902,34.75197322071547,125.5434672230028
0,Female,16,54,1.1078388666905032,34.75197322071547,126.6513060896933
0,Female,16,55,0.9745506204741874,34.75197322071547,127.6258567101675
0,Female,16,56,1.3266412055016876,38.710644957192315,128.9524979156692
0,Female,16,57,2.1103738134782892,38.710644957192315,131.06287172914747
0,Female,16,58,0.5136699241684324,38.710644957192315,131.5765416533159
0,Female,16,59,2.3666634817250527,38.710644957192315,133.94320513504096
0,Female,16,60,1.1200114072882208,38.710644957192315,135.06321654232917
0,Female,16,61,2.4069987206557464,38.710644957192315,137.4702152629849
0,Female,16,62,3.240258223483037,38.710644957192315,140.71047348646795
0,Female,16,63,2.2019285197690635,43.14962779357518,142.91240200623702
0,Female,16,64,1.1443918711744447,43.14962779357518,144.05679387741145
0,Female,16,65,2.3407617689708307,43.14962779357518,146.39755564638227
0,Female,16,66,0.7952485536789271,43.14962779357518,147.1928042000612
0,Female,16,67,3.9237459228254403,43.14962779357518,151.11655012288665
0,Female,16,68,1.2230136045317228,43.14962779357518,152.33956372741838
0,Female,16,69,1.3767595859347246,43.14962779357518,153.71632331335312
0,Female,16,70,3.370713559479874,48.33294146790181,157.08703687283298
0,Female,16,71,3.5596214247513913,48.33294146790181,160.64665829758437
0,Female,16,72,2.6752167131859315,48.33294146790181,163.3218750107703
0,Female,16,73,2.0593799828788506,48.33294146790181,165.38125499364915
0,Female,16,74,0.9332158840709148,48.33294146790181,166.31447087772005
0,Female,16,75,0.5235327018221153,48.33294146790181,166.83800357954217
0,Female,16,76,1.2754803232489829,48.33294146790181,168.11348390279116
0,Female,16,77,1.0138921956057314,54.797254202933125,169.1273760983969
0,Female,16,78,1.711464867070016,54.797254202933125,170.83884096546691
0,Female,16,79,0.9892336321152804,54.797254202933125,171.8280745975822
0,Female,16,80,1.8192611228853595,54.797254202933125,173.64733572046757
0,Female,16,81,1.609306616054112,54.797254202933125,175.25664233652168
0,Female,16,82,1.9099404816792775,54.797254202933125,177.16658281820096
0,Female,16,83,0.7160326461755463,54.797254202933125,177.8826154643765
0,Female,16,84,3.3407863482927036,61.94958265911531,181.2234018126692
0,Female,16,85,3.720331936833822,61.94958265911531,184.94373374950302
0,Female,16,86,2.995227732358632,61.94958265911531,187.93896148186167
0,Female,16,87,1.6764621704694578,61.94958265911531,189.61542365233112
0,Female,16,88,3.5712020254979397,61.94958265911531,193.18662567782906
0,Female,16,89,1.1793268015766853,61.94958265911531,194.36595247940573
0,Female,16,90,2.92499095579202,61.94958265911531,197.29094343519776
0,Female,16,91,1.2967739920232804,72.40115674336003,198.58771742722104
0,Female,16,92,1.5778891259215655,72.40115674336003,200.1656065531426
0,Female,16,93,1.5949403022559305,72.40115674336003,201.76054685539853
0,Female,16,94,3.3245106981767703,72.40115674336003,205.0850575535753
0,Female,16,95,3.402386191982579,72.40115674336003,208.48744374555787
0,Female,16,96,1.4715122282902273,72.40115674336003,209.9589559738481
0,Female,16,97,3.558274520225332,72.40115674336003,213.51723049407343
0,Female,16,98,2.7448512006539496,86.20407519390697,216.26208169472739
0,Female,16,99,2.0835958305127487,86.20407519390697,218.34567752524012
0,Female,16,100,2.2921603340801813,86.20407519390697,220.6378378593203
0,Female,16,101,3.0663207693854613,86.20407519390697,223.70415862870578
0,Female,16,102,2.1127287738616776,86.20407519390697,225.81688740256746
0,Female,16,103,2.6975528686595647,86.20407519390697,228.51444027122702
0,Female,16,104,3.4314973825395065,86.20407519390697,231.94593765376652
0,Female,16,105,3.724721666236008,105.3130417286478,235.67065932000253
0,Female,16,106,2.453769785560738,105.3130417286478,238.12442910556328
0,Female,16,107,0.9403780299541848,105.3130417286478,239.06480713551747
0,Female,16,108,2.6553516833728477,105.3130417286478,241.72015881889033
0,Female,16,109,3.093227540388642,105.3130417286478,244.81338635927898
0,Female,16,110,1.2990324353303675,105.3130417286478,246.11241879460934
0,Female,16,111,2.5313820300908025,105.3130417286478,248.64380082470015
0,Female,16,112,2.049717425552421,131.32750293149104,250.69351825025257
0,Female,16,113,3.9628324543840487,131.32750293149104,254.65635070463662
0,Female,16,114,1.3720876886554838,131.32750293149104,256.0284383932921
0,Female,16,115,3.194370399338763,131.32750293149104,259.2228087926309
0,Female,16,116,2.9075771224663485,131.32750293149104,262.13038591509724
0,Female,16,117,2.3410377008642027,131.32750293149104,264.47142361596144
0,Female,16,118,3.328346782542237,131.32750293149104,267.79977039850365
0,Female,16,119,3.966565045538956,168.53641329831757,271.7663354440426
0,Female,16,120,3.6628959795933462,168.53641329831757,275.429231423636
0,Female,16,121,2.947243758161936,168.53641329831757,278.37647518179796
0,Female,16,122,1.5194436829314208,168.53641329831757,279.89591886472937
0,Female,16,123,0.5311971116718537,168.53641329831757,280.42711597640124
0,Female,16,124,3.5623197534789446,168.53641329831757,283.9894357298802
0,Female,16,125,3.044387251816,168.53641329831757,287.0338229816962
0,Female,16,126,2.727413151526596,222.6980574191887,289.7612361332228
0,Female,16,127,3.903304689872099,222.6980574191887,293.66454082309485
0,Female,16,128,2.145393659085866,222.6980574191887,295.8099344821807
0,Female,16,129,2.244349252141941,222.6980574191887,298.05428373432267
0,Female,16,130,2.6464863410139308,222.6980574191887,300.7007700753366
0,Female,16,131,1.4836319741440065,222.6980574191887,302.18440204948064
0,Female,16,132,3.962412729306766,222.6980574191887,306.1468147787874
0,Female,16,133,2.4775556524970352,303.07372565201877,308.62437043128443
0,Female,16,134,3.9293106472514747,303.07372565201877,312.55368107853593
0,Female,16,135,0.7574647021491185,303.07372565201877,313.311145780685
0,Female,16,136,2.6296237751251628,303.07372565201877,315.94076955581016
0,Female,16,137,2.629032723283268,303.07372565201877,318.56980227909344
0,Female,16,138,3.0899642398569567,303.07372565201877,321.6597665189504
0,Female,16,139,2.051261544595931,303.07372565201877,323.71102806354634
0,Female,16,140,2.080352002348,423.5576820250051,325.7913800658943
